
     Distance from Motionless Ion, mkm ( Entries 424 )

20, 35, 18, 26, 50, 34, 24, 28, 25, 30
52, 27, 35, 31, 30, 39, 43, 30, 32, 42
31, 34, 50, 34, 32, 29, 38, 41, 47, 48
39, 48, 57, 57, 64, 86, 71, 57, 62, 50
51, 73, 47, 60, 56, 37, 54, 57, 61, 56
47, 54, 56, 49, 46, 62, 50, 48, 40, 37
56, 62, 55, 46, 56, 53, 43, 48, 55, 65
53, 36, 52, 47, 58, 61, 47, 47, 49, 54
61, 52, 62, 45, 60, 59, 47, 45, 50, 65
64, 50, 59, 61, 68, 84, 105, 79, 83, 83
68, 83, 72, 65, 69, 58, 66, 79, 68, 52
68, 67, 61, 90, 56, 58, 62, 63, 56, 80
57, 53, 58, 62, 58, 80, 63, 62, 57, 56
67, 79, 54, 54, 50, 63, 64, 69, 68, 69
55, 47, 54, 74, 85, 47, 77, 50, 57, 66
70, 64, 65, 71, 65, 68, 82, 97, 106, 100
101, 83, 85, 93, 72, 81, 67, 82, 96, 54
80, 62, 60, 65, 73, 56, 51, 57, 68, 57
42, 56, 48, 61, 67, 48, 56, 46, 41, 58
72, 43, 49, 44, 50, 52, 64, 47, 40, 42
48, 59, 38, 39, 57, 43, 46, 43, 41, 44
49, 25, 52, 55, 33, 27, 30, 39, 45, 47
20, 29, 38, 33, 27, 40, 46, 29, 24, 24
27, 53, 40, 28, 18, 23, 41, 51, 21, 21
28, 32, 33, 38, 15, 25, 35, 37, 21, 24
28, 30, 37, 18, 22, 23, 42, 27, 22, 21
15, 26, 48, 24, 13, 17, 19, 29, 32, 32
13, 11, 22, 30, 18, 15, 12, 9, 20, 22
15, 11, 10, 14, 29, 9, 17, 10, 9, 15
20, 11, 11, 9, 15, 13, 18, 10, 11, 6
14, 20, 10, 9, 10, 3, 19, 19, 7, 7
10, 4, 15, 20, 6, 7, 9, 4, 11, 22
5, 6, 6, 6, 10, 21, 4, 5, 5, 6
10, 18, 4, 5, 4, 4, 8, 17, 4, 4
2, 1, 5, 2

      Log10 of Ratio eVca/Ekin ( Entries 424 )

-2.500598, -2.513367, -3.203979, -2.735384, -2.758306, -2.766379, -3.392473, -2.849196, -2.864852, -2.898389
-2.908671, -2.933119, -2.962614, -2.972367, -2.985859, -3.964905, -3.025503, -3.042581, -3.054974, -3.058754
-3.076289, -3.087539, -2.511292, -3.121607, -2.528808, -2.539832, -2.555941, -3.163234, -2.580642, -2.589583
-2.594639, -2.610422, -2.618033, -2.627458, -2.639270, -2.646911, -2.658924, -2.667198, -2.675874, -2.680166
-2.685747, -2.697963, -2.702094, -2.711618, -2.723377, -2.731646, -2.736695, -2.745254, -2.751454, -2.761038
-2.768750, -2.775729, -2.778896, -2.787132, -2.790891, -2.801737, -2.805177, -2.811519, -2.817469, -2.827114
-2.829099, -2.839513, -2.840962, -2.850045, -2.856725, -2.857570, -2.864967, -2.870515, -2.875584, -2.882574
-2.889084, -2.893548, -2.900429, -2.900663, -2.909836, -2.912974, -2.920350, -2.924155, -2.928082, -2.934283
-2.936039, -2.942277, -2.948298, -2.951471, -2.957017, -2.960501, -2.965955, -2.970592, -2.972980, -2.977347
-2.981079, -2.987871, -2.990988, -2.995824, -2.999259, -3.002045, -3.005105, -3.009230, -3.016909, -3.019717
-3.024038, -3.026517, -3.029587, -3.036002, -3.036874, -3.043236, -3.046850, -3.050737, -3.052452, -3.055719
-3.061482, -3.062500, -3.067675, -3.070209, -3.072534, -3.076052, -3.080551, -3.085757, -3.089096, -3.091362
-3.094765, -3.096899, -3.100101, -3.104187, -3.107794, -3.108915, -3.114010, -3.118094, -3.120061, -3.122991
-3.126721, -3.129494, -3.131035, -3.135688, -3.139435, -3.142126, -3.144819, -3.148239, -3.150316, -3.152193
-3.156461, -3.157567, -3.161490, -3.163185, -3.165671, -3.168820, -3.172459, -3.175051, -3.176389, -3.181738
-3.183320, -3.185625, -3.188535, -3.191897, -3.193805, -3.195529, -3.199241, -3.202605, -3.204749, -3.207449
-3.208031, -3.210566, -3.213933, -3.217378, -3.219714, -3.221106, -3.223106, -3.225620, -3.228518, -3.231650
-3.234857, -3.236868, -3.238880, -3.240753, -3.243100, -3.245803, -3.248725, -3.849644, -3.251718, -3.254742
-3.257739, -3.259937, -3.262466, -3.263550, -3.265199, -3.268000, -3.271282, -3.272455, -3.274110, -3.276173
-3.278545, -3.281108, -3.283736, -3.286303, -3.288346, -3.289908, -3.291850, -3.294080, -3.296489, -3.898649
-3.298960, -3.302634, -3.303693, -3.307001, -3.307272, -3.309102, -3.311372, -3.313701, -3.316934, -3.318529
-3.319928, -3.321660, -3.323645, -3.325788, -3.327987, -3.330140, -3.331924, -3.334216, -3.335857, -3.337735
-3.339762, -3.341843, -3.942696, -3.345326, -3.346797, -3.348061, -3.349618, -3.351398, -3.353320, -3.355293
-3.357226, -3.359402, -3.361489, -3.362969, -3.364660, -3.366484, -3.368358, -3.370194, -3.372010, -3.373374
-3.374524, -3.377542, -3.379277, -3.979450, -3.381058, -3.382806, -3.385275, -3.387187, -3.388532, -3.390065
-3.391717, -3.393414, -3.395079, -3.396641, -3.399203, -3.400110, -4.001141, -4.001757, -4.004631, -4.005101
-4.006666, -4.009235, -4.009987, -4.012644, -4.012762, -4.014705, -4.016682, -4.018179, -4.019947, -4.020629
-4.023544, -4.023877, -4.025565, -4.027980, -4.029413, -4.030698, -4.031751, -4.034111, -4.034850, -4.036200
-4.038513, -4.039694, -4.041226, -4.042514, -4.044468, -4.646586, -4.046615, -4.649983, -4.049772, -4.050584
-4.052404, -4.054209, -4.657565, -4.057307, -5.262128, -4.059734, -4.061386, -4.413846, -4.416008, -4.416853
-4.417912, -4.419102, -4.421077, -4.423029, -4.423186, -4.425659, -4.426750, -4.427742, -4.428908, -4.430759
-4.431268, -4.432673, -4.435133, -4.436448, -4.437378, -4.438522, -4.440256, -4.441425, -4.442134, -4.444436
